longitude,latitude,commune_insee,description
4.83571111,45.767437115,69123,"Etat lamentable de la chaussée + beaucoup de traffic de véhicules lourds (bus, ramassage déchets) + traversées piétonnes anarchiques"
4.820173532,45.772664519,69123,"Etroitesse de la bande cyclable (on est coinçés entre les files de voitures roulantes à gauche et les files de voitures stationnées à droite, avec des risques d'ouverture intempestives de portières et de traversées piétonnes) + pente + feux"
4.839804189,45.75046059,69123,
4.838168614,45.751412576,69123,
4.838598202,45.751246046,69123,
4.855325822,45.75318179,69123,"En travaux, je n'ai pas trouvé d'itinéraire bis"
4.863255081,45.77048742,69266,Travaux
4.876284981,45.755630803,69266,travaux
4.840980159,45.763978804,69123,
4.840377326,45.779607238,69123,
4.857967805,45.762282267,69123,
4.86570511,45.749498322,69123,
4.868233221,45.748103319,69123,
4.867370268,45.744739566,69123,
4.984774057,45.770319911,69275,Rond point rocade
4.988417287,45.769112946,69282,Grosse route piste cyclable non sécurisée 
4.988127412,45.775235267,69282,Grosse route et pas de piste cyclable sécurisée jusqu'au rond point de la rocade ou la piste cyclable du tram direction decines
4.851926852,45.830120423,69088,"Passage étroit et je crois pas qu'il y ait de bande cyclable, peut être intimidant pour les personnes roulant lentement à vélo."
4.858464988,45.825140038,69088,"Passage étroit, pas de bande cyclable, passage très anxiogène à vélo"
4.833731522,45.742733284,69123,
4.7924946,45.721519548,69149,
4.796151004,45.721234473,69149,
4.797697446,45.720426936,69149,
4.835426537,45.747223585,69123,
4.831995604,45.763261677,69123,
4.858256796,45.759039723,69123,
4.831135407,45.772169849,69123,
4.971047606,45.756398512,69275,couloir de la mort . signalé sur toodego. piste facile a créer en terrain agricole. Pour relier Decines a Chassieu
4.941768464,45.745014925,69271,terminer la liaison en suspend entre 7 chemins et cité roberdieres .  je crois que c'est en projet ...
4.969743004,45.750531712,69271,Sur la liaison eurexpo - stade amenager des passages pour le franchissement des barrieres . Le flux velo a totalement été oublié
4.985170332,45.76970892,69275,
4.869214852,45.752928016,69123,
4.793196492,45.77416321,69081,Pas de bande/piste cyclable
4.7894414,45.777538252,69081,"Pas de bande/piste cyclable sur la route (serait utile en particulier dans le sens de la montée), voiture dépasse parfois de très près."
4.803068003,45.733812477,69202,Conflit avec voiture et vélo sur trottoir (adulte)
4.805787764,45.739037228,69202,Pas de piste cyclable. 
4.803613107,45.73316532,69202,"En remontant, détour inutile et fatigant nous suivons le feu au lieu de continuer sur la grande rue"
4.770355038,45.763841521,69244,Autopont des 3 renards
4.762095074,45.763804345,69244,Avenue du 11 novembre
4.840800941,45.772425772,69123,Pas de dégagement pour tourner et piste etroite
4.844353743,45.77778907,69123,Traversée compliquée pour aller vers cité internationale depuis le pont car pas de dégagement et piste étroite
4.853080601,45.805141213,69034,Voie large mais pas de bande cyclable 
4.859150306,45.794881632,69034,
4.860640223,45.790744949,69034,Auto pont dangereuc
4.821535679,45.751703667,69123,
4.768756336,45.76441403,69244,LA PASSERELLE
4.770674779,45.7633731,69244,"LA RUE DU 11 NOVEMBRE 1918, particulièrement le début, trés pentu."
4.768969496,45.763819215,69244,le carrefour des 3 renards
4.890483233,45.758256345,69266,
4.908665002,45.764533199,69266,
4.778234761,45.761185084,69244,Pas de piste cyclable
4.773237168,45.760960041,69244,Pas d'aménagement cyclable
4.778527907,45.76283092,69244,"Piste cyclable impraticable (empiètement sur la piste des voitures garées sur le côté,  marquage au sol trop discret , manque de séparation avec les piétons)"
4.777572722,45.843584011,69116,Col du Mont Verdun: irrespect de la part des véhicules motorisés qui frôlent les cyclistes et les mettent en danger alors que la route est normalement fermée à la circulation
4.798386305,45.810091364,69194,Centre de St Didier: les voitures font souvent peu attention aux vélos dans les rond points 
4.788301373,45.841341829,69194,Secteur Mt Verdun: voitures et motos qui ne respectent pas les cyclistes et coureurs 
4.834472673,45.783290758,69034,
4.858134057,45.806377864,69034,
4.860742496,45.794151121,69034,
4.883868108,45.769261704,69266,L'ensemble du quartier Pressensé Zola Verlaine
4.89222861,45.783033133,69266,Dans une zone élargie de l'échangeur Charles de Gaulle
4.857541419,45.767276353,69123,Zone de Charpennes
4.843104383,45.755290776,69123,
4.850165699,45.757240193,69123,Mauvaise gestion des circulation à contre-sens
4.831548213,45.755482473,69123,
4.905226898,45.768158237,69266,Voitures qui grillent régulièrement le feu
4.906940317,45.770662225,69266,"beaucoup de gravats, peu de visibilité dans le sens Vaulx/Lyon"
4.816622759,45.751618633,69123,"Montée de choulans car voie partagée avec les bus, fortes vitesse"
4.79679613,45.749824688,69202,"Rue commandant Charcot, pas de piste cylcables, beaucop de bus et camion"
4.907097216,45.770936745,69256,Le passage vélo piéton est une source d'angoisse 
4.905323551,45.768375769,69266,Idem
4.905732841,45.768825164,69266,Idem
4.900508804,45.760269423,69266,Piste cyclable jumelée avec les voitures ou les bus 
4.888650235,45.758487523,69266,travaux depuis 2 ans
4.88944898,45.767866921,69266,voitures garées sur la piste cyclable
4.874108173,45.763805973,69266,Rond point très dangereux
4.84138946,45.763571363,69123,carrefour de la mort où personne ne respecte les feux
4.835637457,45.763478828,69123,"rue Grenette nouvellement réaménagée, dans quels sens peut-on circuler ?!"
4.843886172,45.776741024,69123,beaucoup de monde ici
4.835953998,45.765436973,69123,
4.863386516,45.73482996,69123,Carrefour dangereux dans le changement de direction du sens nord vers l'est 
4.830738554,45.749986999,69123,
4.841333835,45.763494181,69123,"feu rouge vélo sur voie très fréquentée et ne laissant pas la place pour les personnes venant du sud et souhaitant emprunter le pont. On doit laisser la priorité aux personnes venant d'en face, mais la voie est trop étroite."
4.831079816,45.749843535,69123,"rue à sens unique très étroite, et ne permettant pas le passage des vélos à contre-sens des voitures."
4.778344176,45.724982585,69202,
4.787209285,45.722005881,69202,
4.777345395,45.724593889,69202,
4.783177013,45.723927981,69202,
4.781545957,45.76335823,69244,Avenue Barthelemy Buyer
4.761935204,45.7611276,69244,Avenue Charles de Gaulle
4.75948386,45.757558408,69244,Rue Joliot Curie
4.885591913,45.754645858,69266,traverssée impossible si barrière tram non baissée
4.869584703,45.752841163,69123,continuité le long du T3 compliquée dans les 2 sens (tourne à gauche sur le carrefour)
4.842906119,45.755329997,69123,tourne à gauche cours Gambetta vers Rue de Marseille
4.875840031,45.820902048,69292,
4.823838508,45.732705131,69123,Piste cyclable sur le trottoir sans continuité claire 
4.862949249,45.818208323,69088,
4.879374561,45.828019265,69292,
4.973507032,45.772554323,69275,Très anxiogène pour les vélos 
4.896291198,45.770500249,69266,stationnement dangereux et refus de priorité
4.893533984,45.76693627,69266,difficile de tourner à gauche en arrivant de l'ouest
4.812708719,45.774753339,69123,
4.808472728,45.77490944,69123,
4.841060657,45.762055288,69123,
4.932439809,45.763495792,69256,"voie cyclable partagée avec les piétons sur un trottoir trop étroit au regard du trafic (vélo, piétons, trotinettes)"
4.870459769,45.819923381,69292,
4.874026348,45.824758406,69292,Jonction piste cyclable ecole
4.864428996,45.832265344,69293,
5.003698455,45.749978239,69282,Trajet entre Meyzieu et Genas très dangereux 
4.98451561,45.760973893,69275,Piste cyclable finit dans un mur... Absurde. On est obligé de traverser 3 voies pour voitures sans visibilité pour continuer son trajet.
5.02475609,45.787445457,69282,Pas de continuité de piste cyclable entre Meyzieu et  Jonage. Piste toujours jonchée de détritus divers.
5.00228091,45.751853761,69282,Pas de pistes cyclables et beaucoup de circulation 
5.01851431,45.7850166,69282,Pas de piste cyclable continue et beaucoup de voiture
4.985496238,45.770324406,69282,Traversée dangereuse
4.769204542,45.767442689,69081,La voie cyclable coupe la route. Qui a priorite? 
4.769279631,45.769281447,69081,Chaussidou sur un gros axe
4.83094679,45.675919437,69100,Route reliant Vernaison à Irigny: piste cyclable discontinue et dangereuse car non-séparée du trafic motorisé
4.808403418,45.756750362,69123,
4.803818813,45.7527814,69123,
4.771875844,45.744029488,69089,
4.90407888,45.768522403,69266,
4.900405272,45.760292515,69266,
4.933526803,45.773218203,69256,
5.049508784,45.797084298,69279,Pas de place pour les cyclistes
5.041434975,45.787157802,69279,"Tout le long, des voitures garées qui ne font pas attention aux vélos. Assez de place pour une piste cyclable. "
4.781476101,45.764017185,69244,Temporisation inadaptée et piste dangereuse 
4.792423093,45.773470695,69081,Plus de piste cyclable très dangereux 
4.7735781,45.763617267,69244,Dangereux 
4.824271419,45.751075409,69123,Perrache
4.810260258,45.774730351,69123,
4.830129114,45.766794272,69123,
4.8097535,45.729050138,69142,
4.793274071,45.695232547,69204,
4.83077983,45.732181205,69123,
4.87523118,45.824534686,69292,Acces à l'école et au parking de l'école pour laisser un vélo enfant
4.867652584,45.831660581,69293,Descente vers la soane
4.791652228,45.772516152,69244,
4.778873971,45.761795039,69244,
4.774548036,45.758245274,69244,
4.86104214,45.716464161,69259,La traversée du périphérique en vélo est limitée et des fois dangereuse.
4.848648803,45.832377313,69088,"Insertion compliquée dans le trafic quand on vient de la piste cyclable, direction la Montée Roy"
4.848290727,45.83198151,69088,"Trafic automobile important, pas de piste cyclable "
4.858582108,45.824904284,69088,"Catastrophique ! Virage avec glissières ultra dangereux pour les cyclistes, les voitures ont tendance à s'impatienter alors que la route se rétrécit. Aucune alternative !"
4.858102765,45.763621308,69123,
4.860602325,45.75708819,69123,"trop étroit, partage de la route avec les voitures"
4.83581497,45.763208447,69123,zone piétonne: serait-il possible d'avoir une piste dédiée ? 
4.854865731,45.757055405,69123,"rue Paul bert, vélos très proches des voitures"
4.8152564,45.730569667,69142,"Pont puis rond point de la mulatière un enfer à traverser, très dangereux"
4.847028343,45.753902819,69123,Pour tourner à droite c'est assez dangereux et la piste cyclable n'est pas sécurisée
4.813691473,45.782650812,69123,Piste cyclable très étroite (beaucoup trop proches des voitures)
4.841911632,45.745094271,69123,Très compliqué de traverser la voie du tramway 
4.721672543,45.741420737,69069,
4.861771674,45.76839166,69123,Aucune aménagement cyclable sur l'avenue Thiers
4.865994813,45.77234557,69266,Rond-point des charpennes très dangereux
4.861819237,45.766854198,69123,pas d'aménagement avenue Thiers
4.835382995,45.747206756,69123,Avenue Berthelot : pas d'aménagement cyclable sur une partie de l'avenue puis aménagement étroit partagé avec les piétons
4.833622926,45.731348261,69123,Carrefour difficile à emprunter dès qu'il faut tourner à gauche
4.808334482,45.715321487,69149,grande rue d'oullins
4.823703922,45.732470953,69123,les gens ne respect pas le piste cyclable au carrefour
4.836189504,45.745668314,69123,cette intersection est énormément dangereux
4.791436743,45.772644745,69081,
4.793732322,45.773563449,69123,
4.836364908,45.735610194,69123,
4.830334078,45.755785252,69123,
4.882951608,45.768288554,69266,
4.884370677,45.768519163,69266,
4.901473285,45.766447435,69266,
4.877785656,45.826198474,69292,"Grosse montée, impossible de rejoindre la voie verte sans passer par ici"
4.877616342,45.842716916,69293,
4.898000561,45.835616329,69286,
4.879337088,45.829529391,69293,
4.879022146,45.85435018,69033,
4.870663432,45.849761758,69033,
4.875874391,45.84855186,69293,
4.853531521,45.749120229,69123,"La piste cyclable passé du côté droit au côté gauche en coupant un grand axe de circulation, incohérent !"
4.784745581,45.766686544,69244,"En raison d'une circulation auto souvent dense, les voitures son agressives lorsque le feu passe au vert et tournent brutalement sans regarder si un cycliste arrive sur la piste cyclable. Il m'est arrivé de me faire couper la route, et insulter "
4.775721639,45.757980005,69244,"Fin de la piste cyclable, extrêmement courte, ne sert à rien, il faut se réinsérer dans la circulation. C'est l'opération la plus périlleuse pour un cycliste. Cet endroit est extrêmement dangereux avec les voitures qui tournent rue de la raude . "
4.805592123,45.775214648,69123,"Pl. Valmy, Rue Marietton"
4.791425941,45.7731474,69081,"piste en mauvais état, bris de verre"
4.852460752,45.741788893,69123,
4.86057356,45.749895148,69123,croisement avec priorités complexes
4.846689544,45.759534814,69123,"piste cyclable dangereuse entre piétons, stationnement auto, ..."
4.859385722,45.753722252,69123,"quand on vient du nord et que l'on veut tourner à gauche dans la rue Felix Faure, on coupe la voie de voiture (même sens que nous) qui veut aller tout droit  et on attend au milieu que la voie dans l'autre sens soit libre"
4.869601427,45.75281227,69123,Compliqué pour passer entre les 2 pistes cyclables
4.861670037,45.757107157,69123,"Les voitures qui tournent coupent la piste cyclable. Le feu est vert pour les vélos et les voitures. Vu plusieurs ""presque"" accident. Besoin de forcer les voitures à réduire leur vitesse quand elles tournent "
