insee,latitude,longitude,description,categorie_detectee,score_urgence,score_facilite,niveau_facilite_label
69259,45.703961013,4.891922284,Stationnement véhicule tout le long de la voie cyclable,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69256,45.778395337,4.916552738,Travaux pour le T9. Aucune déviation cyclable prévue,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69266,45.752650756,4.899492792,"Chantier tram avec absence de signalisation, de séparation des flux, chaussée dangereuse.",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.75532459,4.87255122,Constamment en travaux ; bande non entretenue; voitures qui roulent très vites et stationnent sur la bande cyclable,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.753264351,4.856030375,Piste cyclable à contre-sens dangereuse,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69266,45.752110113,4.902306912,"véhicules motorisés frequemment garé sur bande cyclable, qui grillent les feux rouges et/ou roulent à vive allure. aménagement cyclables dangeureux (bande cyclables petites et le long des parking voiture)",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69266,45.751254803,4.906930743,"aménagement cyclable dangereux : passage sur trottoir pour ressortir au milieu des vooitures quand elles ont vert, 2 voies voitures de véhicules qui roulent vite sans bande cyclable une fois passé le pont du periph direction est",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69266,45.766170811,4.880395817,Pas de bande vélo et rue très fréquentée,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.753279009,4.855231877,Travaux travaux et travaux en cours. La piste vélo à contresens des voitures,Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69123,45.753686032,4.85939859,"deuxième far west, l'avenue Felix Faure (le matin, à cause de l'affluence de cyclistes qui font n'importe quoi - le soir à cause du manque de visibilité probablement dû aux travaux)",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69244,45.773159506,4.792230609,"pas de piste cyclable, route très bouché, par de place pour passer à velo",Infrastructure manquante,3,3,🔴 Difficile (Structurel)
69266,45.758109411,4.885164844,Rue en pente avec un carrefour très compliqué,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69123,45.754855946,4.877350228,carrefour très anxiogène,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69123,45.726419171,4.835612648,Travaux en cours et carrefour dangereux: voitures sur les 2 voies,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69040,45.790887352,4.790600187,Carrefour dangereux,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69081,45.766244673,4.769542583,Piste cyclable large et agréable mais qui finit au milieu de nulle part si ce n'est un carrefour dangereux,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69259,45.688660476,4.861663332,Carrefour Yves Farge / 11 novembre 1918,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69123,45.754136044,4.863173207,"Le carrefour est dangereux pour les vélos : surtout si on vient de l'ouest, et qu'on veut tourner à gauche vers le nord.",Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69123,45.753061057,4.854329188,Toutes les intersections ainsi que la rue dans son intégralité sont très dangeureuses depuis le début des travaux pour les mobilités douces (plus d'un an déjà et ce n'est pas fini),Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69029,45.750932027,4.907770138,"Lorsque je remonte la Rte de Gênas vers l'Est, je n'utilise pas la bande cyclable qui passe sur le trottoir. Le feu vélo pour retourner sur la route (sous le pont) est vert en même temps que celui des véhicules motorisés : l'insertion est dangereuse.
Je me sens plus en sécurité en restant sur la route pour traverser le carrefour et passer sous le pont.",Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69123,45.734127102,4.818097504,Énorme carrefour,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69266,45.769362824,4.880327969,"Les vélos ne respectent pas souvent la priorité piétons, je pense à cause du droit de passage au feu rouge. Sensibiliser les cyclistes serait une bonne chose devant les stations de métro gratte-ciel.",Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69266,45.782996677,4.890376161,Les voitures coupent régulièrement les priorités au vélo qui fond le tour du rond point,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69123,45.734054245,4.818009469,Traversée des piétons et des cyclistes en 3 séquences qui sont mises bout à bout tellement longues !,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69081,45.766476329,4.769502493,Carrefour compliqué à Vélo,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69266,45.7509591,4.908298577,Gros trafic automobile rapide et intersections à franchir sans piste cyclable continue,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69123,45.776928698,4.807584902,"À ces carrefours (comme beaucoup d'autres à Lyon), il y a plusieurs angles droits pour tourner sur une autre piste cyclable, ce qui est impossible à franchir à vélo. Il faut rouler très lentement et s'arrêter si des vélos arrivent. Cela implique parfois d'attendre sur la chaussée.
Comme j'ai dit, il y a beaucoup d'endroits où nous sommes censés faire un angle droit; comme c'est dangereux, nous passons parfois hors de la piste cyclable, ce qui énerve les automobilistes encore plus...",Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69123,45.731553036,4.82382422,"travaux absolument insupportables depuis 2 ans, sans aucun passage pour les vélos qui sont nombreux à venir des quais et se retrouvent soit obligés de contourner en descendant du vélo, soit de se mettre dans la circulation atroce sur ce gros carrefour",Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69081,45.775632999,4.794952394,"De manière générale, la rue Marietton dans son ensemble est un désastre. La circulation automobile y est dense alors qu'elle accueille aussi des flux piétons et vélo nombreux. La rue est étroite sans aucun aménagement, et comme elle est souvent embouteillée, les automobilistes sont très peu patients, accélèrent brutalement, ou encombrent les carrefours au feu rouge.
Plus précisément, le carrefour avec le boulevard de la Duchère est un océan d'asphalte alors qu'il donne accès au parc du Vallon.",Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69123,45.75455053,4.866586507,"Zone de travaux qui s'étend sur plusieurs carrefours, sans itinéraire sûr et sécurisé pour les vélos.",Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69123,45.776486001,4.80767317,Carrefour sans piste cyclable,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69123,45.75365077,4.859387349,"En travaux depuis un long moment, avec une grosse problématique de respect dans la zone de la part des véhicules motorisés (vitesse excessive, feux rouges, priorité).C'est difficile en vélo mais c'est aussi très compliqué pour les piétons",Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69123,45.734352495,4.818142836,carrefour énorme et temps d'attente long,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69040,45.790901136,4.790482038,Carrefour hyper dangereux,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69040,45.800122865,4.786938537,Problème de vitesse et priorité,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69256,45.763642079,4.933233204,Carrefour salengro : les voiture en provenance de grosso qui tournent ne regardent pas les voitures !!,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69123,45.754528276,4.86663751,Carrefour Felix Faure Lacassagne,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69123,45.753598174,4.859288129,carrefour en travaux depuis 5 ans,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69123,45.776887154,4.807675433,Carrefour dangereux,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69123,45.75420815,4.863859835,Travaux fréquents et difficulté à traverser le carrefour,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69266,45.776419561,4.873992551,Beaucoup de travaux au niveau de ce carrefour avec des personnes qui ne respectent pas les feux.,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69266,45.754287407,4.884697135,Carrefour a traversé sans feux de circulation,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69081,45.766331923,4.769296967,Carrefour extrêmement dangereux aux heures de pointe.,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69123,45.776842525,4.807633807,Il faut traverser en velo une intersection de 4 rues avec leurs semaphores pour rejoindre le circuit velo.,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69081,45.766221001,4.769224133,Carrefour très dangereux,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69266,45.748488948,4.917596744,Carrefour dangereux,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69029,45.749151145,4.914380414,Carrefour dangereux,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69040,45.800159227,4.78704164,On se sent très vulnérable au milieu de ce carrefour en vélo - je l’évite tous les jours en passant par le trottoirs,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69123,45.73968337,4.818350362,incompréhension des voitures sur la priorité au vélo (voiture qui tourne du cours charlemagne vers rue paul montrochet) quand le feu passe au vert. Souvent route coupée ou klaxonné.,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69123,45.773508519,4.792626122,Carrefour où des vélos ne peuvent pas facilement prendre la piste cyclable en fonction de la route dont ils arrivent,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69123,45.77371086,4.792737603,carrefour dangereux même pour les voitures. Difficultée à rejoindre la piste ciclable avenue victor Hugo car il faut traverser un axe routier très emprunté,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69123,45.731604798,4.824012967,"Depuis le début des travaux du tram, traversée entre les quais du Rhône et debourg bien difficile",Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69123,45.756848616,4.852831456,Tous les carrefours sont dangereux quand on rejoint ou que l'on quitté la rue Garibaldi avec les voitures qui ont le feu vert pour tourner et qui évitent de justesse les vélos qui ont le feu vert pour traverser,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69123,45.731509203,4.82440148,Les cyclistes ne savent où passer pour rejoindre la bande cyclable avenue Debourg (sens O-E) et idem pour traverser le carrefour (sens E-O) et récupérer la piste vers le pont mode doux.,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69266,45.750757656,4.909266846,"travaux du BHNS, priorité aux voitures pendant les travaux, plus aucun aménagement vélo",Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69123,45.754158514,4.885680576,"le carrefour est extrèmement mal réalisé : velo et pietons se retrouvent en grappe condensée sur les mêmes voies le matin, à jongler avec des voitures qui ne savent pas si elles peuvent s'avancer. gros carrefour entre famille, vélo (pistes cyclables très fréquentées qui se rejoignent mais avec une coupure), tram et 3 voies + nombreux bus",Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69123,45.755728698,4.876200521,Carrefour toujours très compliqué avec des bouchons et des automobilistes énervés qui conduisent n'importe comment. Aucune protection des cyclistes.,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69123,45.754536951,4.866612283,Carrefour Rouget Delisle,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69123,45.761041602,4.858146516,Intersection tram et vélo complexe,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69123,45.753676328,4.859426313,Travaux et carrefour dangereux,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69123,45.726233982,4.837702421,Carrefour d'entrée du port Édouard Herriot,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69123,45.726484361,4.830789942,Carrefour Av.  Jean Jaurès avec ces travaux,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69123,45.756987839,4.852677296,"Je me suis faite renversée à ce carrefour, alors que je traversais sur la piste vélo au feu vert pour moi, car les voitures qui arrivent du cours garibaldi et tournent à droite sur la rue Paul Bert ont feu vert aussi : l'automobiliste ne m'a pas vu et j'ai eu une fracture du coccyx...",Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69081,45.77565313,4.794965167,La traversée de Vaise et l’accès à la piste cyclable pour aller à Tassin sont inadaptés,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69266,45.75114588,4.90745782,Les gros carrefour ne sont pas bien aménagé,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69123,45.736016337,4.81879795,A cette carrefour il y a bcp de feux et peu de place et c'est impossible de traverser d'un seul coup,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69123,45.755748436,4.876179721,"Carrefour soit dangereux (en passant sur les voies), soit faisant perdre beaucoup de temps (nécessitant d’attendre à plusieurs feux piétons sur les passages piétons avec le conflits d’usage piétons / cyclistes)",Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69123,45.776940369,4.807492565,Traversée de l'enfer,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
69029,45.751308471,4.906250837,Carrefour important de voiture dont sortie de périphérique,Carrefours dangereux,3,3,🔴 Difficile (Structurel)
